AH4_LAKE_ID,GRAND_ID,Hylak_id,GLWD_ID,CTR_LONWGS84,CTR_LATWGS84,WATERBODY_DAM_BRANCH,TYPE,AREA,EL_SPL,EL_LIM,EL_MIN,EL_ZERO,OPS_AMP,OPS_PHA,OPS_MEAN,SPL_COEFF,SPL_EXP,BR_FRAC,BR_MX_MAIN,BR_MN_MAIN,BR_MX_BR,BR_DEST_LONWGS84,BR_DEST_LATWGS84,SOURCE,SOURCE_ELEVS,SOURCE_OPS,SOURCE_SPILL,SOURCE_BRAN
103701,0,0,8803,-99.19935,51.10404,none,Lake,13169055,249,248.999,248.998,246.5,0,0,0,64.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105626,0,0,12624,-107.297431,62.604871,none,Lake,13163209,390,389.999,389.998,379.6,0,0,0,64.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105395,0,0,12161,-64.041147,56.70283,none,Lake,13161906,523,522.999,522.998,512.6,0,0,0,64,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105676,0,0,12727,-101.114643,62.526892,none,Lake,13161528,278,277.999,277.998,267.6,0,0,0,64.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105558,0,0,12464,-70.587933,49.34786,none,Lake,13160195,477,476.999,476.998,461.7,0,0,0,63.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106839,0,0,14866,-98.115688,56.241273,none,Lake,13158450,250,249.999,249.998,239.6,0,0,0,64.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105889,0,0,13067,-91.205204,49.131009,none,Lake,13155935,461,460.999,460.998,450.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104756,0,0,10911,-96.964374,61.927122,none,Lake,13155096,98,97.999,97.998,87.6,0,0,0,65.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103559,0,0,8497,34.523534,63.318323,none,Lake,13153359,97,96.999,96.998,89.6,0,0,0,64.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107628,0,0,11279,-72.466367,54.84344,none,Lake,13151291,404,403.999,403.998,393.6,0,0,0,67.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107409,0,0,15937,36.891181,67.990451,none,Lake,13143177,215,214.999,214.998,204.6,0,0,0,64,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105961,0,0,13215,139.277663,65.178663,none,Lake,13142491,847,846.999,846.998,836.6,0,0,0,64.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106278,0,0,13795,-70.758045,49.882461,none,Lake,13139339,399,398.999,398.998,388.6,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107629,0,0,16308,-101.882094,54.827712,none,Lake,13138951,318,317.999,317.998,307.6,0,0,0,62.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102942,0,0,7208,151.514332,68.639894,none,Lake,13136218,22,21.999,21.998,-7,0,0,0,64.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106676,0,0,14570,-97.417105,63.64831,none,Lake,13134887,107,106.999,106.998,96.6,0,0,0,64.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107663,0,0,16411,32.639953,64.266845,none,Lake,13133726,132,131.999,131.998,129.5,0,0,0,64.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103903,0,0,9243,-74.812178,61.528032,none,Lake,13133278,471,470.999,470.998,460.6,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104216,0,0,9847,135.515507,57.797068,none,Lake,13132898,254,253.999,253.998,243.6,0,0,0,64.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107288,0,0,15689,-109.958646,61.851632,none,Lake,13130661,327,326.999,326.998,316.6,0,0,0,64.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105959,0,0,13213,-115.884273,65.610686,none,Lake,13129728,407,406.999,406.998,396.6,0,0,0,64.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102749,0,0,6805,-90.579714,67.030194,none,Lake,13128654,433,432.999,432.998,422.6,0,0,0,59.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103501,0,0,8368,-77.608845,49.780266,none,Lake,13122839,248,247.999,247.998,237.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107393,0,0,15866,-91.556125,49.464157,none,Lake,13119108,414,413.999,413.998,403.6,0,0,0,63.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105861,0,0,13036,-68.441068,58.274431,none,Lake,13119027,40,39.999,39.998,29.6,0,0,0,63.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106265,0,0,13776,69.946685,54.884849,none,Lake,13118598,112,111.999,111.998,101.6,0,0,0,64.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106852,0,0,14929,-76.499308,72.269865,none,Lake,13117236,28,27.999,27.998,17.6,0,0,0,65,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105875,0,0,13051,-100.726763,55.071005,none,Lake,13116611,281,280.999,280.998,270.6,0,0,0,64.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104935,0,0,11262,-113.080508,64.040677,none,Lake,13113972,378,377.999,377.998,367.6,0,0,0,64,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106336,0,0,13908,-91.921992,49.23633,none,Lake,13113384,407,406.999,406.998,396.6,0,0,0,63.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106037,0,0,13356,-102.472403,54.937446,none,Lake,13111922,313,312.999,312.998,302.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106442,0,0,14129,-70.90382,58.150737,none,Lake,13110578,253,252.999,252.998,242.6,0,0,0,64.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106503,0,0,14246,-96.963437,55.112167,none,Lake,13104727,203,202.999,202.998,192.6,0,0,0,63.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107089,0,0,15358,94.778756,71.705312,none,Lake,13103458,34,33.999,33.998,23.6,0,0,0,63.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107397,0,0,15920,138.853461,70.787869,none,Lake,13100772,11,10.999,10.998,0.6,0,0,0,63.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106288,0,0,13841,-91.639283,69.236022,none,Lake,13094608,108,107.999,107.998,97.6,0,0,0,63.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105559,0,0,12465,-91.666796,49.368961,none,Lake,13088071,452,451.999,451.998,441.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106199,0,0,13656,-100.843489,56.676066,none,Lake,13087526,282,281.999,281.998,271.6,0,0,0,64.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107001,0,0,15172,-74.918072,51.802669,none,Lake,13087237,294,293.999,293.998,283.6,0,0,0,64.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107555,0,0,16165,-65.741604,53.221237,none,Lake,13085404,600,599.999,599.998,589.6,0,0,0,63.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106510,0,0,14258,-70.121806,53.626462,none,Lake,13083318,532,531.999,531.998,521.6,0,0,0,62.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106343,0,0,13953,137.586566,70.906437,none,Lake,13081786,1,0.999,0.998,-9.4,0,0,0,63.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103671,0,0,8748,-85.176024,66.985587,none,Lake,13078426,14,13.999,13.998,3.6,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105161,0,0,11725,-97.412107,61.767417,none,Lake,13076554,191,190.999,190.998,180.6,0,0,0,64.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107671,0,0,16420,-112.834069,62.76662,none,Lake,13075059,256,255.999,255.998,245.6,0,0,0,64.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106983,0,0,15152,63.066034,55.576463,none,Lake,13071568,142,141.999,141.998,131.6,0,0,0,63.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101767,0,0,4635,-78.904227,70.876945,none,Lake,13070926,94,93.999,93.998,83.6,0,0,0,64.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106854,0,0,14931,-80.036322,71.388192,none,Lake,13069703,110,109.999,109.998,99.6,0,0,0,64.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106969,0,0,15132,-98.182532,60.439181,none,Lake,13065714,191,190.999,190.998,180.6,0,0,0,64.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106042,0,0,13361,-73.9887,52.710243,none,Lake,13063080,416,415.999,415.998,405.6,0,0,0,63.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106586,0,0,14383,-73.617825,50.645535,none,Lake,13062175,409,408.999,408.998,338.1,0,0,0,62.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106572,0,0,14364,-107.291295,54.254346,none,Lake,13058878,494,493.999,493.998,483.6,0,0,0,62.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106621,0,0,14458,-112.851467,62.661141,none,Lake,13058865,284,283.999,283.998,273.6,0,0,0,62.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106210,0,0,13672,-97.558763,52.103766,none,Lake,13055394,221,220.999,220.998,209,0,0,0,59.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105216,0,0,11805,-90.790845,48.749902,none,Lake,13054949,457,456.999,456.998,415,0,0,0,62,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107108,0,0,15382,-151.173045,65.11256,none,Lake,13054290,66,65.999,65.998,55.6,0,0,0,64.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106900,0,0,14990,-114.1413,56.060486,none,Lake,13053353,554,553.999,553.998,543.6,0,0,0,63.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106150,0,0,13560,-68.695888,53.134663,none,Lake,13053344,617,616.999,616.998,606.6,0,0,0,62.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105835,0,0,13002,-116.163771,65.917161,none,Lake,13051887,347,346.999,346.998,336.6,0,0,0,64.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104671,0,0,10759,-84.157041,70.133926,none,Lake,13050970,225,224.999,224.998,214.6,0,0,0,64,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105116,0,0,11641,30.679445,64.458665,none,Lake,13045853,149,148.999,148.998,138.6,0,0,0,64.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105037,0,0,11469,-75.574535,69.914823,none,Lake,13036716,198,197.999,197.998,187.6,0,0,0,64.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105185,0,0,11764,-111.175739,68.621217,none,Lake,13035838,93,92.999,92.998,82.6,0,0,0,62.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105633,0,0,12633,-96.659569,60.642027,none,Lake,13031977,147,146.999,146.998,136.6,0,0,0,63.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102270,0,0,5771,141.47964,72.478322,none,Lake,13030609,2,1.999,1.998,-8.4,0,0,0,63.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106687,0,0,14586,65.634885,60.055795,none,Lake,13029946,44,43.999,43.998,33.6,0,0,0,64.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105572,0,0,12523,-110.134583,64.834695,none,Lake,13026460,443,442.999,442.998,432.6,0,0,0,64.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105767,0,0,12899,-100.78469,66.691663,none,Lake,13023056,137,136.999,136.998,126.6,0,0,0,63.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104213,0,0,9841,-111.60241,63.548772,none,Lake,13022756,435,434.999,434.998,424.6,0,0,0,62.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105795,0,0,12934,-73.191527,59.5676,none,Lake,13022529,188,187.999,187.998,177.6,0,0,0,63.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106955,0,0,15114,-108.050428,63.22537,none,Lake,13018057,358,357.999,357.998,347.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106815,0,0,14836,-149.908808,61.532824,none,Lake,13010749,42,41.999,41.998,31.6,0,0,0,63.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107162,0,0,15459,-75.343542,49.447171,none,Lake,13005659,304,303.999,303.998,293.6,0,0,0,64,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107542,0,0,16150,62.298144,55.590926,none,Lake,13002460,156,155.999,155.998,154.5,0,0,0,65.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103907,0,0,9249,-63.84014,57.15418,none,Lake,13001724,543,542.999,542.998,532.6,0,0,0,62.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105202,0,0,11786,-99.706866,58.173308,none,Lake,12998239,317,316.999,316.998,306.6,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106600,0,0,14433,-132.022017,67.464287,none,Lake,12997409,62,61.999,61.998,51.6,0,0,0,63.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105377,0,0,12139,-86.66775,66.109047,none,Lake,12995478,78,77.999,77.998,67.6,0,0,0,63.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
108176,0,0,17398,156.657814,69.833337,none,Lake,12995191,14,13.999,13.998,3.6,0,0,0,64,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104129,0,0,9668,-74.446507,51.335691,none,Lake,12995111,327,326.999,326.998,316.6,0,0,0,62.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107373,0,0,15841,-97.122613,55.882068,none,Lake,12994915,179,178.999,178.998,168.6,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103668,0,0,8744,125.568813,73.151476,none,Lake,12992359,1,0.999,0.998,-9.4,0,0,0,63.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106737,0,0,14695,-103.911571,62.354379,none,Lake,12992308,308,307.999,307.998,297.6,0,0,0,62.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104267,0,0,9951,123.22528,63.569118,none,Lake,12991422,117,116.999,116.998,106.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105197,0,0,11778,-98.139316,64.843661,none,Lake,12986758,145,144.999,144.998,134.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107880,0,0,16793,-67.378054,52.970702,none,Lake,12986221,610,609.999,609.998,599.6,0,0,0,62.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106642,0,0,14486,-90.483577,54.090985,none,Lake,12981483,217,216.999,216.998,206.6,0,0,0,62.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105941,0,0,13159,-71.5423,52.996012,none,Lake,12977819,540,539.999,539.998,529.6,0,0,0,63.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106516,0,0,14265,-99.25295,51.991027,none,Lake,12976576,251,250.999,250.998,240.6,0,0,0,63.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105163,0,0,11728,-120.51209,59.95429,none,Lake,12969528,473,472.999,472.998,462.6,0,0,0,64,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105617,0,0,12614,-102.421067,65.334932,none,Lake,12965709,173,172.999,172.998,162.6,0,0,0,65,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106865,0,0,14944,-153.337685,67.250792,none,Lake,12965188,230,229.999,229.998,200,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105661,0,0,12670,-94.18197,50.306123,none,Lake,12963870,347,346.999,346.998,344,0,0,0,62,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106091,0,0,13459,-134.290853,57.721727,none,Lake,12963606,90,89.999,89.998,79.6,0,0,0,63.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106573,0,0,14366,-68.765365,54.213471,none,Lake,12961950,557,556.999,556.998,546.6,0,0,0,62.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106308,0,0,13866,-99.480626,61.824524,none,Lake,12960631,297,296.999,296.998,286.6,0,0,0,63.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105512,0,0,12378,-90.28528,50.269803,none,Lake,12960474,411,410.999,410.998,400.6,0,0,0,61.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105636,0,0,12639,68.822768,59.698671,none,Lake,12960204,35,34.999,34.998,24.6,0,0,0,973,1.016,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101325,0,0,3537,-88.482324,66.259018,none,Lake,12956764,361,360.999,360.998,350.6,0,0,0,58.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105770,0,0,12904,30.819486,65.643848,none,Lake,12956025,193,192.999,192.998,175.3,0,0,0,63,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101541,0,0,4135,-67.515313,54.177805,none,Lake,12955161,559,558.999,558.998,548.6,0,0,0,63.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
103872,0,0,9188,-133.776028,67.136165,none,Lake,12952631,83,82.999,82.998,72.6,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106598,0,0,14430,-126.310258,68.819425,none,Lake,12950969,167,166.999,166.998,156.6,0,0,0,64.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106085,0,0,13451,-163.895036,60.189064,none,Lake,12945483,3,2.999,2.998,-7.4,0,0,0,60.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106208,0,0,13670,-70.7923,52.322849,none,Lake,12943391,677,676.999,676.998,666.6,0,0,0,63.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106446,0,0,14138,-62.089286,56.086862,none,Lake,12942837,49,48.999,48.998,38.6,0,0,0,63.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104155,0,0,9738,-105.810993,71.61875,none,Lake,12939683,99,98.999,98.998,88.6,0,0,0,62.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104976,0,0,11336,-98.860192,65.444005,none,Lake,12939054,156,155.999,155.998,145.6,0,0,0,62.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106197,0,0,13653,-97.624302,57.91952,none,Lake,12938372,296,295.999,295.998,285.6,0,0,0,63.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
108567,0,0,11401,-110.831517,65.166029,none,Lake,12937641,443,442.999,442.998,432.6,0,0,0,64.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105418,0,0,12191,-83.34599,48.003017,none,Lake,12935693,427,426.999,426.998,416.6,0,0,0,62.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
102972,0,0,7269,-102.358084,55.131661,none,Lake,12935456,327,326.999,326.998,316.6,0,0,0,62.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104739,0,0,10872,-105.072126,53.916925,none,Lake,12934395,561,560.999,560.998,550.6,0,0,0,59.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106302,0,0,13857,-113.578151,64.265295,none,Lake,12924577,384,383.999,383.998,373.6,0,0,0,62.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107489,0,0,16088,-120.043933,68.869823,none,Lake,12921412,578,577.999,577.998,567.6,0,0,0,63.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105345,0,0,12071,-92.869147,63.729722,none,Lake,12920599,20,19.999,19.998,9.6,0,0,0,62.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105442,0,0,12255,-72.921088,59.018051,none,Lake,12917650,163,162.999,162.998,152.6,0,0,0,63.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107313,0,0,15718,-75.223603,54.842754,none,Lake,12913841,314,313.999,313.998,303.6,0,0,0,62.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
108135,0,0,17288,-63.684119,54.953768,none,Lake,12908361,503,502.999,502.998,492.6,0,0,0,62.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104167,0,0,9752,-75.738871,65.008136,none,Lake,12907389,38,37.999,37.998,27.6,0,0,0,63.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
107168,0,0,15506,-158.335697,70.740232,none,Lake,12906704,15,14.999,14.998,4.6,0,0,0,63.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
105738,0,0,12835,-67.876003,57.45234,none,Lake,12906557,233,232.999,232.998,222.6,0,0,0,61.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
101477,0,0,4005,-93.565708,62.939833,none,Lake,12902811,68,67.999,67.998,57.6,0,0,0,63.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
108601,0,0,7044,-106.091945,71.901804,none,Lake,12900856,105,104.999,104.998,94.6,0,0,0,63.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
106047,0,0,13368,-80.379284,50.349391,none,Lake,12899528,263,262.999,262.998,252.6,0,0,0,60.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
104975,0,0,11335,-115.954387,65.843766,none,Lake,12898748,324,323.999,323.998,313.6,0,0,0,64.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
