,S_1_ID,S_1_area_cor,S_1_area_org,S_1_lake,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
1511,3043203,1164526162.4506588,1164526162.4506588,0,266,50.229112052886634,-110.61197836949712,266,1164526162.4506588,266,50.125,249.875,412,497132598.0371947,412,121699.07857293231,0.00010450523354222084,0.00024480204889687593,0.00010450523354222082,0.019371044368734457
1512,3043203,1164526162.4506588,1164526162.4506588,0,266,50.229112052886634,-110.61197836949712,266,1164526162.4506588,266,50.125,249.375,410,497132598.0372331,410,396255821.75179124,0.3402721506212452,0.7970827568264058,0.34027215062124516,0.7970827568264058
1514,3043203,1164526162.4506588,1164526162.4506588,0,266,50.229112052886634,-110.61197836949712,266,1164526162.4506588,266,50.375,249.125,457,494559817.85665065,457,2137061.639882401,0.0018351340732312219,0.0043211388445266565,0.0018351340732312214,1.0
1513,3043203,1164526162.4506588,1164526162.4506588,0,266,50.229112052886634,-110.61197836949712,266,1164526162.4506588,266,50.375,249.625,459,494559817.8566889,459,95927933.26949678,0.08237507783219192,0.1939662904382869,0.0823750778321919,0.2030627853365531
1503,3043203,1164526162.4506588,1164526162.4506588,0,266,50.229112052886634,-110.61197836949712,266,1164526162.4506588,266,50.625,249.375,506,491977276.8745534,506,18345642.017988943,0.015753739683599638,0.03728961250921107,0.015753739683599634,0.35814919529716127
1520,3043247,958287964.7242032,958287964.7242013,0,267,50.64041242779758,-110.18303389564258,267,958287964.7242032,267,50.875,249.875,556,489385021.7282988,556,155427131.8517403,0.1621925116178126,0.31759683061577587,0.16219251161781273,0.39130968712685676
1518,3043247,958287964.7242032,958287964.7242013,0,267,50.64041242779758,-110.18303389564258,267,958287964.7242032,267,50.625,249.625,507,491977276.8745534,507,209569905.79432553,0.2186919939609594,0.42597476681379864,0.21869199396095956,0.9813964801799296
1522,3043247,958287964.7242032,958287964.7242013,0,267,50.64041242779758,-110.18303389564258,267,958287964.7242032,267,50.875,250.125,557,489385021.72829884,557,111412049.02974878,0.11626155511805196,0.2276572516181411,0.11626155511805206,0.3437534779051675
1519,3043247,958287964.7242032,958287964.7242013,0,267,50.64041242779758,-110.18303389564258,267,958287964.7242032,267,50.625,249.875,508,491977276.8745155,508,292641894.4052949,0.30537991207008186,0.5948280706467194,0.3053799120700821,1.0
1525,3043247,958287964.7242032,958287964.7242013,0,267,50.64041242779758,-110.18303389564258,267,958287964.7242032,267,50.375,249.875,460,494559817.8566507,460,42792007.96257012,0.0446546440504298,0.08652544427896382,0.044654644050429834,0.6223455670327569
1523,3043247,958287964.7242032,958287964.7242013,0,267,50.64041242779758,-110.18303389564258,267,958287964.7242032,267,50.375,249.625,459,494559817.8566889,459,144759198.2465272,0.15106022779717276,0.2927031129902163,0.15106022779717287,0.30643009806584864
1517,3043247,958287964.7242032,958287964.7242013,0,267,50.64041242779758,-110.18303389564258,267,958287964.7242032,267,50.625,250.125,509,491977276.87451535,509,1685777.433995588,0.0017591553854907876,0.0034265351536257346,0.001759155385490789,1.0
1531,3043946,560629982.6907358,560629982.6907319,0,268,50.95650449988843,-109.65615998671288,268,560629982.6907358,268,51.125,250.125,605,486783099.2995025,605,18761131.113909997,0.03346437346048852,0.03854104865371848,0.03346437346048855,0.0766570752957695
1529,3043946,560629982.6907358,560629982.6907319,0,268,50.95650449988843,-109.65615998671288,268,560629982.6907358,268,50.875,250.125,557,489385021.72829884,557,157051347.2272313,0.2801336925889435,0.3209157212711436,0.2801336925889437,0.4845700917379006
1526,3043946,560629982.6907358,560629982.6907319,0,268,50.95650449988843,-109.65615998671288,268,560629982.6907358,268,50.875,250.625,559,489385021.72833663,559,87293264.21525206,0.15570566489556845,0.17837338769985808,0.15570566489556856,0.7185106644693839
1527,3043946,560629982.6907358,560629982.6907319,0,268,50.95650449988843,-109.65615998671288,268,560629982.6907358,268,50.875,250.375,558,489385021.72833663,558,222322454.1451328,0.3965582666094654,0.4542894536493326,0.39655826660946575,0.9964267301774173
1528,3043946,560629982.6907358,560629982.6907319,0,268,50.95650449988843,-109.65615998671288,268,560629982.6907358,268,51.125,250.625,607,486783099.29954004,607,352495.36398949986,0.0006287486842885271,0.000724132297314195,0.0006287486842885277,0.0009668302167306909
1530,3043946,560629982.6907358,560629982.6907319,0,268,50.95650449988843,-109.65615998671288,268,560629982.6907358,268,51.125,250.375,606,486783099.29954004,606,74849290.62521978,0.1335092537612449,0.15376312516380436,0.133509253761245,0.35002220337851436
1533,3043955,155400721.76243824,155400721.76243758,0,269,51.04257163576214,-109.3051605157809,269,155400721.76243824,269,50.875,250.875,560,489385021.72829884,560,17854895.851010658,0.11489583605863501,0.03648435292922287,0.11489583605863507,0.07043341205326667
1532,3043955,155400721.76243824,155400721.76243758,0,269,51.04257163576214,-109.3051605157809,269,155400721.76243824,269,50.875,250.625,559,489385021.72833663,559,26388335.662273716,0.16980832111329366,0.05392142074369042,0.16980832111329375,0.21720233240663542
1534,3043955,155400721.76243824,155400721.76243758,0,269,51.04257163576214,-109.3051605157809,269,155400721.76243824,269,51.125,250.625,607,486783099.29954004,607,91457277.78196576,0.5885254376216921,0.18788096364390805,0.5885254376216923,0.250850560696086
1535,3043955,155400721.76243824,155400721.76243758,0,269,51.04257163576214,-109.3051605157809,269,155400721.76243824,269,51.125,250.875,608,486783099.2995025,608,19700212.467188016,0.12677040520637875,0.040470206331192055,0.1267704052063788,0.0653700483466435
1537,3043965,268615891.56783587,268615891.5678335,0,270,51.0027186040367,-108.97937653938548,270,268615891.56783587,270,50.875,250.875,560,489385021.72829884,560,45079426.003166735,0.16782114319465885,0.09211443751172739,0.16782114319465866,0.1778278525565336
1538,3043965,268615891.56783587,268615891.5678335,0,270,51.0027186040367,-108.97937653938548,270,268615891.56783587,270,51.125,250.875,608,486783099.2995025,608,75193117.29865858,0.2799280297966638,0.154469449343792,0.2799280297966635,0.24950886805586628
1539,3043965,268615891.56783587,268615891.5678335,0,270,51.0027186040367,-108.97937653938548,270,268615891.56783587,270,51.125,251.125,609,486783099.29954004,609,63297654.16559787,0.2356437431759795,0.1300325632847165,0.23564374317597925,0.579588239462416
1536,3043965,268615891.56783587,268615891.5678335,0,270,51.0027186040367,-108.97937653938548,270,268615891.56783587,270,50.875,251.125,561,489385021.72833663,561,85045694.10041302,0.3166070838326991,0.1737807458840105,0.31660708383269875,0.17600771393538087
1543,3043973,399114726.4163929,399114726.41639364,0,271,50.965330115141136,-108.65004011410727,271,399114726.4163929,271,51.125,251.125,609,486783099.29954004,609,45913765.0038252,0.11503901501224931,0.09432078695807873,0.11503901501224963,0.42041176053758395
1542,3043973,399114726.4163929,399114726.41639364,0,271,50.965330115141136,-108.65004011410727,271,399114726.4163929,271,50.875,251.125,561,489385021.72833663,561,15720547.453395668,0.03938854272441593,0.03212306620639144,0.03938854272441604,0.03253471734639423
1541,3043973,399114726.4163929,399114726.41639364,0,271,50.965330115141136,-108.65004011410727,271,399114726.4163929,271,50.875,251.375,562,489385021.72829884,562,224527347.2127692,0.562563424378688,0.4587948900026293,0.5625634243786896,0.4774102353642434
1540,3043973,399114726.4163929,399114726.41639364,0,271,50.965330115141136,-108.65004011410727,271,399114726.4163929,271,50.875,251.625,563,489385021.72837436,563,31786680.643653996,0.07964296614425405,0.06495229570245553,0.07964296614425427,0.07276492431090939
1544,3043973,399114726.4163929,399114726.41639364,0,271,50.965330115141136,-108.65004011410727,271,399114726.4163929,271,51.125,251.375,610,486783099.2995025,610,81166386.10274774,0.20336605174038994,0.16674035359803768,0.2033660517403905,1.0
1546,3043975,24352471.689593177,24352471.689593177,0,272,50.827387870770224,-108.43441811947088,272,24352471.689593177,272,50.875,251.625,563,489385021.72837436,563,24352471.689593177,1.0,0.04976137521247972,1.0,0.05574680096805203
1557,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.375,251.625,467,494559817.8567271,467,235682.02951518068,0.00020214161301188643,0.0004765490866940129,0.00020214161301188718,1.0
1555,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.875,252.375,566,489385021.72833663,566,15423770.452962771,0.013228780507790675,0.03151663775587453,0.013228780507790725,0.4214136715994297
1554,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.875,252.125,565,489385021.72829884,565,122585812.34075204,0.10514036174037582,0.25048950600864595,0.10514036174037622,1.0
1549,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.625,252.125,517,491977276.87451535,517,309214993.38635397,0.26520994264669345,0.6285147870055449,0.26520994264669445,0.7676968667251941
1550,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.625,252.375,518,491977276.8745534,518,22261905.567974158,0.019093765907759783,0.04524986541939537,0.019093765907759856,0.05110694555319122
1548,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.625,251.875,516,491977276.87451535,516,272245272.04213244,0.2335014618580063,0.5533696063600348,0.2335014618580072,0.9051618787937245
1553,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.875,251.875,564,489385021.72829884,564,8522529.868979996,0.0073096703138608695,0.017414774646927405,0.007309670313860897,0.04138126270097737
1551,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.625,251.625,515,491977276.8745914,515,329258512.2044933,0.2824010251940873,0.6692555280117616,0.28240102519408833,0.8038156641022703
1552,3043993,1165925343.1470442,1195592756.3854563,0,273,50.67938680160507,-108.10285478939136,273,1165925343.1470442,273,50.875,251.625,563,489385021.72837436,563,86176865.25387597,0.07391285021841018,0.17609215939940867,0.07391285021841046,0.19727297567956714
1562,3044019,635007110.5076412,731351022.3820941,0,274,50.66280241925332,-107.4417557687681,274,635007110.5076413,274,50.875,252.375,566,489385021.72833663,566,610599.6978183448,0.0009615635600209506,0.0012476877523997778,0.0009615635600209513,0.01668301932525863
1561,3044019,635007110.5076412,731351022.3820941,0,274,50.66280241925332,-107.4417557687681,274,635007110.5076413,274,50.625,252.875,520,491977276.8745534,520,76045197.35689326,0.1197548753369088,0.15457054813587176,0.11975487533690889,0.2942541281509575
1563,3044019,635007110.5076412,731351022.3820941,0,274,50.66280241925332,-107.4417557687681,274,635007110.5076413,274,50.875,252.875,568,489385021.72833663,568,5589825.33836494,0.00880277597820328,0.011422142260553119,0.008802775978203285,0.014195213322612022
1560,3044019,635007110.5076412,731351022.3820941,0,274,50.66280241925332,-107.4417557687681,274,635007110.5076413,274,50.625,252.375,518,491977276.8745534,518,228874742.1400042,0.3604286288338342,0.4652140513358785,0.3604286288338344,0.525430716132281
1559,3044019,635007110.5076412,731351022.3820941,0,274,50.66280241925332,-107.4417557687681,274,635007110.5076413,274,50.625,252.625,519,491977276.87451535,519,306492473.89280826,0.4826599085603784,0.6229809552179435,0.4826599085603787,0.8484886627512235
1564,3044019,635007110.5076412,731351022.3820941,0,274,50.66280241925332,-107.4417557687681,274,635007110.5076413,274,50.875,252.625,567,489385021.72829884,567,17394272.081751987,0.027392247730653834,0.0355431231228182,0.02739224773065385,0.04936449050704153
1570,3044030,985929249.8808284,1104316261.2491853,0,275,50.8890269317067,-106.98801018424159,275,985929249.8808284,275,50.875,253.125,569,489385021.72833663,569,189259949.52361336,0.1919609845701298,0.38673016361476176,0.19196098457012972,0.44439424179798437
1569,3044030,985929249.8808284,1104316261.2491853,0,275,50.8890269317067,-106.98801018424159,275,985929249.8808284,275,50.875,252.875,568,489385021.72833663,568,218264635.4313825,0.22137961264235204,0.44599778444495136,0.22137961264235193,0.5542772579074704
1572,3044030,985929249.8808284,1104316261.2491853,0,275,50.8890269317067,-106.98801018424159,275,985929249.8808284,275,51.125,253.125,617,486783099.29954004,617,227081241.02131924,0.23032204496292924,0.4664936834250807,0.23032204496292913,0.46649368338124564
1573,3044030,985929249.8808284,1104316261.2491853,0,275,50.8890269317067,-106.98801018424159,275,985929249.8808284,275,51.125,253.375,618,486783099.29950243,618,443776.8773236303,0.0004501102664083358,0.0009116521875189185,0.0004501102664083356,0.0010152862508689448
1567,3044030,985929249.8808284,1104316261.2491853,0,275,50.8890269317067,-106.98801018424159,275,985929249.8808284,275,50.625,252.875,520,491977276.8745534,520,159504817.93684664,0.16178120078710148,0.324211758214024,0.1617812007871014,0.617198097568347
1565,3044030,985929249.8808284,1104316261.2491853,0,275,50.8890269317067,-106.98801018424159,275,985929249.8808284,275,50.625,253.125,521,491977276.8745534,521,109879218.23936993,0.11144736628176037,0.223342059489848,0.11144736628176032,1.0
1571,3044030,985929249.8808284,1104316261.2491853,0,275,50.8890269317067,-106.98801018424159,275,985929249.8808284,275,51.125,252.875,616,486783099.29954004,616,81495610.85097358,0.08265868048931924,0.16741668099866708,0.0826586804893192,0.4977318307083722
1577,3044033,66516460.927376375,91789524.19548978,0,276,51.05376734088588,-106.71368963019557,276,66516460.927376375,276,51.125,253.375,618,486783099.29950243,618,53332956.24761392,0.8018008701010658,0.10956205407369704,0.8018008701010662,0.122016761042079
1576,3044033,66516460.927376375,91789524.19548978,0,276,51.05376734088588,-106.71368963019557,276,66516460.927376375,276,51.125,253.125,617,486783099.29954004,617,12733363.013790792,0.19143175743660296,0.02615818633003807,0.19143175743660304,0.02615818632758006
1574,3044033,66516460.927376375,91789524.19548978,0,276,51.05376734088588,-106.71368963019557,276,66516460.927376375,276,50.875,253.375,570,489385021.7282988,570,450141.6659716257,0.006767372462330743,0.0009198108768877268,0.0067673724623307455,0.0014434075296006316
1579,3044044,282709200.35355043,341044233.6233986,0,277,51.1949552733075,-106.76853899147824,277,282709200.35355043,277,51.125,253.375,618,486783099.29950243,618,111319029.3261445,0.39375807079122704,0.22868302019181933,0.3937580707912277,0.25467906443554855
1580,3044044,282709200.35355043,341044233.6233986,0,277,51.1949552733075,-106.76853899147824,277,282709200.35355043,277,51.375,253.125,665,484171556.7142416,665,17422904.839689262,0.06162836164475909,0.03598498217848074,0.0616283616447592,0.03598498217150648
1578,3044044,282709200.35355043,341044233.6233986,0,277,51.1949552733075,-106.76853899147824,277,282709200.35355043,277,51.125,253.125,617,486783099.29954004,617,127909425.99677151,0.45244168154701214,0.2627647224828218,0.4524416815470129,0.26276472245813054
